Station,District LGD Code,District,Tehsil,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm),
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/7/2022 8:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/8/2022 8:30,65,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/9/2022 8:30,40,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/10/2022 8:30,10,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/11/2022 8:30,6,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,14-08-2022 08:30,26,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,15-08-2022 08:30,14,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,16-08-2022 08:30,15,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,17-08-2022 08:30,16,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,19-08-2022 08:30,50,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/5/2022 8:30,31,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/6/2022 8:30,14,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/12/2022 8:30,38,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,13-09-2022 08:30,30,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,14-09-2022 08:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,15-09-2022 08:30,10,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,19-09-2022 08:30,14,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,10/6/2022 8:30,26,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,10/7/2022 8:30,20,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,10/8/2022 8:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,10/12/2022 8:30,39,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,6/5/2023 8:30,18,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,26-06-2023 08:30,13,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,28-06-2023 08:30,2,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/1/2023 8:30,60,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/5/2023 8:30,4,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/8/2023 8:30,41,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/12/2023 8:30,16,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,13-07-2023 08:30,4,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,15-07-2023 08:30,7,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,16-07-2023 08:30,17,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,17-07-2023 08:30,6,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,19-07-2023 08:30,30,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,21-07-2023 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,22-07-2023 08:30,175,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,23-07-2023 08:30,72,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,24-07-2023 08:30,35,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,25-07-2023 08:30,45,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,27-07-2023 08:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,15-08-2023 08:30,26,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,18-08-2023 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,19-08-2023 08:30,36,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,20-08-2023 08:30,6,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/4/2023 8:30,24,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/5/2023 8:30,10,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/7/2023 8:30,21,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/9/2023 8:30,15,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,15-09-2023 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,20-09-2023 08:30,10,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,21-09-2023 08:30,20,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,23-09-2023 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,24-09-2023 08:30,16,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,25-09-2023 08:30,17,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,26-09-2023 08:30,24,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,28-09-2023 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,29-09-2023 08:30,10,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,30-09-2023 08:30,40,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,27-11-2023 08:30,56,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,28-11-2023 08:30,35,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,29-11-2023 08:30,4,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/1/2024 8:30,71,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/3/2024 8:30,9,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/6/2024 8:30,4,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/7/2024 8:30,3,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/11/2024 8:30,27,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,7/12/2024 8:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,14-07-2024 08:30,7,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,15-07-2024 08:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,16-07-2024 08:30,15,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,18-07-2024 08:30,52,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,19-07-2024 08:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,20-07-2024 08:30,21,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,21-07-2024 08:30,13,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,22-07-2024 08:30,4,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,23-07-2024 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,24-07-2024 08:30,8,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,26-07-2024 08:30,30,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,27-07-2024 08:30,22,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,28-07-2024 08:30,19,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,29-07-2024 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,30-07-2024 08:30,9,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,31-07-2024 08:30,12,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/2/2024 8:30,28,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,8/9/2024 8:30,24,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,14-08-2024 08:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,20-08-2024 08:30,15,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,22-08-2024 08:30,20,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,24-08-2024 08:30,35,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,25-08-2024 08:30,20,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,9/2/2024 8:30,97,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,26-09-2024 08:30,4,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,10/5/2024 8:30,5,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,10/10/2024 8:30,8,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,18-10-2024 08:30,10,
Mahagaon kasba,500,Yavatmal,DARWHA,20.21027778,77.90694444,20-10-2024 08:30,44,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,2/5/2021 8:30,2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,2/6/2021 8:30,3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,3/5/2021 8:30,2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,3/6/2021 8:30,3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,4/10/2021 8:30,2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,4/11/2021 8:30,3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-04-2021 08:30,3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-04-2021 08:30,3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,25-04-2021 08:30,2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,30-04-2021 08:30,4.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,6/6/2021 8:30,15,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,6/10/2021 8:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,6/11/2021 8:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,6/12/2021 8:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,13-06-2021 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-06-2021 08:30,15,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-06-2021 08:30,18,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,19-06-2021 08:30,28,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-06-2021 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-06-2021 08:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-06-2021 08:30,32,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-06-2021 08:30,24,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,25-06-2021 08:30,22,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,26-06-2021 08:30,12,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,27-06-2021 08:30,6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,28-06-2021 08:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/2/2021 8:30,32,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/3/2021 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/8/2021 8:30,28,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/9/2021 8:30,15,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,13-07-2021 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-07-2021 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-07-2021 08:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-07-2021 08:30,26,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-07-2021 08:30,32,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-07-2021 08:30,40,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-07-2021 08:30,26,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,25-07-2021 08:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,26-07-2021 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,27-07-2021 08:30,12,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,28-07-2021 08:30,36,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,29-07-2021 08:30,30,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,30-07-2021 08:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,31-07-2021 08:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/2/2021 8:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/3/2021 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/5/2021 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/8/2021 8:30,6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/9/2021 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/10/2021 8:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/11/2021 8:30,12,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-08-2021 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-08-2021 08:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-08-2021 08:30,14,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,18-08-2021 08:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,19-08-2021 08:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-08-2021 08:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-08-2021 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,30-08-2021 08:30,16,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,31-08-2021 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/1/2021 8:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/2/2021 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/6/2021 8:30,6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/7/2021 8:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/8/2021 8:30,22,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/9/2021 8:30,28,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/10/2021 8:30,18,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/11/2021 8:30,12,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/12/2021 8:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,13-09-2021 08:30,18,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-09-2021 08:30,26,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-09-2021 08:30,32,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-09-2021 08:30,22,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-09-2021 08:30,16,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,18-09-2021 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-09-2021 08:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-09-2021 08:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-09-2021 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,27-09-2021 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,29-09-2021 08:30,12,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,19-06-2022 08:30,18,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-06-2022 08:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-06-2022 08:30,27.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,30-06-2022 08:30,16,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/2/2022 8:30,6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/3/2022 8:30,30,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/4/2022 8:30,35.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/5/2022 8:30,160,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/7/2022 8:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/9/2022 8:30,8.4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/10/2022 8:30,4.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/11/2022 8:30,17,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/12/2022 8:30,40,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,13-07-2022 08:30,108.4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-07-2022 08:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-07-2022 08:30,48,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-07-2022 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-07-2022 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,18-07-2022 08:30,28,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-07-2022 08:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-07-2022 08:30,45.8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-07-2022 08:30,7.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,26-07-2022 08:30,48,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,27-07-2022 08:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,29-07-2022 08:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,30-07-2022 08:30,9.7,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/4/2022 8:30,3.4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/8/2022 8:30,45,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/9/2022 8:30,25.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/10/2022 8:30,62.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/11/2022 8:30,40.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/12/2022 8:30,10,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-08-2022 08:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-08-2022 08:30,70.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-08-2022 08:30,34.3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-08-2022 08:30,6.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-08-2022 08:30,7,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-08-2022 08:30,4.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,28-08-2022 08:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/4/2022 8:30,13,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/5/2022 8:30,15.3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/6/2022 8:30,12.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,13-09-2022 08:30,25,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-09-2022 08:30,23,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-09-2022 08:30,19.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-09-2022 08:30,7,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-09-2022 08:30,32,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,18-09-2022 08:30,4.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-09-2022 08:30,27,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-09-2022 08:30,4.3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-09-2022 08:30,5.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-09-2022 08:30,3.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-06-2023 08:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-06-2023 08:30,30,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,26-06-2023 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,27-06-2023 08:30,57.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,28-06-2023 08:30,19,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,29-06-2023 08:30,4.7,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/3/2023 8:30,4,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/7/2023 8:30,20,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/8/2023 8:30,3.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/9/2023 8:30,19.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/10/2023 8:30,3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,7/12/2023 8:30,1.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-07-2023 08:30,24,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-07-2023 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,18-07-2023 08:30,13.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,19-07-2023 08:30,5.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-07-2023 08:30,2.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-07-2023 08:30,13,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-07-2023 08:30,27.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-07-2023 08:30,23,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-07-2023 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,27-07-2023 08:30,57,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,28-07-2023 08:30,42.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/3/2023 8:30,56.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/4/2023 8:30,24,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/5/2023 8:30,13,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,8/7/2023 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-08-2023 08:30,15.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,18-08-2023 08:30,82,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,19-08-2023 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,20-08-2023 08:30,32.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-08-2023 08:30,3.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-08-2023 08:30,60.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/4/2023 8:30,21.6,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/5/2023 8:30,2.1,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/7/2023 8:30,29,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/8/2023 8:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/9/2023 8:30,26.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/10/2023 8:30,8.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,9/11/2023 8:30,1.8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,13-09-2023 08:30,7,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,14-09-2023 08:30,10.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,15-09-2023 08:30,47.3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,16-09-2023 08:30,8,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,17-09-2023 08:30,2.3,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,21-09-2023 08:30,7.2,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,22-09-2023 08:30,47.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,23-09-2023 08:30,29,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,24-09-2023 08:30,9.5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,30-09-2023 08:30,5,
Mahalgaon,471,Bhandara,TUMSAR,21.50916667,79.90611111,10/1/2023 8:30,5.2,
